mode,Species,stephan_species,pair_note,label,stephan_var,wide_var,unit_scale,role,stephan_value,wide_value,on_tree,status,rel,pct_diff,ratio,anomaly
model,Hylobates_lar,Hylobates_lar,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,289,289,yes,same,0,0,1,NA
model,Hylobates_muelleri,Hylobates_muelleri,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,539,539,yes,same,0,0,1,NA
model,Indri_indri,Indri_indri,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,167,167,yes,same,0,0,1,NA
model,Leontopithecus_rosalia,Leontopithecus_rosalia,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,37,37,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,536,536,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,12,12,yes,same,0,0,1,NA
model,Macaca_maura,Macaca_maura,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,492,492,yes,same,0,0,1,NA
model,Pan_paniscus,Pan_paniscus,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,1690,1690.33333333333,yes,rounding,1.9719976335835632e-4,0.01972386587751919,1.0001972386587752,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,1601,1600.66666666667,yes,rounding,2.0820320632734186e-4,-0.020820320632734184,0.9997917967936727,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,31,31,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,241,241,yes,same,0,0,1,NA
model,Pithecia_pithecia,Pithecia_pithecia,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,279,279,yes,same,0,0,1,NA
model,Pongo_abelii,Pongo_abelii,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,1158,NA,yes,Stephan_only,NA,NA,NA,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,1505,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_geoffroyi,Saguinus_geoffroyi,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,23,23,yes,same,0,0,1,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,26,26,yes,same,0,0,1,NA
model,Symphalangus_syndactylus,Symphalangus_syndactylus,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,416,416,yes,same,0,0,1,NA
model,Trachypithecus_francoisi,Trachypithecus_francoisi,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,625,625,yes,same,0,0,1,NA
model,Varecia_variegata,Varecia_variegata,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,100,100,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,NA,38,yes,volumes_wide_only,NA,NA,NA,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,52.8,52.8,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,5.94,NA,yes,Stephan_only,NA,NA,NA,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,1.95,1.95,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,41.7,41.7,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,1.4,1.4,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,178,178,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,469,469,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,61.6,61.6,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,52.4,52.4,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,3.79,3.79,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,127,127,yes,same,0,0,1,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,8.19,8.19,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,31.9,31.9,yes,same,0,0,1,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,4.45,4.45,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,NA,5.94,yes,volumes_wide_only,NA,NA,NA,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,25.7,25.7,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,2.27,2.27,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,13.9,13.9,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,63.8,63.8,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,2.91,2.91,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,0.65,0.65,yes,same,0,0,1,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,37.2,37.2,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,4.1,4.1,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,94.7,94.7,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,20,20,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,11.5,11.5,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1,study3,1.09,1.09,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,570,570,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,105,NA,yes,Stephan_only,NA,NA,NA,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,21.8,21.8,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,549,549,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,18.4,18.4,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,2471,2471,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,7008,7008,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,693,693,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,708,708,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,46.3,46.3,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,2510,2510,yes,same,0,0,1,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,107,107,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,460,460,yes,same,0,0,1,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,62.7,62.7,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,NA,105,yes,volumes_wide_only,NA,NA,NA,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,421,421,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,48.6,48.6,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,248,248,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,612,612,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,63,63,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,9.08,9.08,yes,same,0,0,1,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,564,564,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,74.6,74.6,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,1257,1257,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,324,324,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,132,132,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,1,study3,16.7,16.7,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,4950,4950,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,524,524,yes,same,0,0,1,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,174,174,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,3258,3258,yes,same,0,0,1,NA
model,Cercopithecus_mitis,Cercopithecus_mitis,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,2733,2733,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,169,169,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,14567,14567,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,28689,28689,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,4784,4784,yes,same,0,0,1,NA
model,Indri_indri,Indri_indri,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,1855,1855,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,4146,4146,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,351,351,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,12246,12246,yes,same,0,0,1,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,712,712,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,3217,3217,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,11500,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,453,453,yes,same,0,0,1,NA
model,Varecia_variegata,Varecia_variegata,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,1591,1591,yes,same,0,0,1,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,2829,2829,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,862,862,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,478,478,yes,same,0,0,1,NA
model,Callimico_goeldii,Callimico_goeldii,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,493,493,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,372,372,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,2827,2827,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,327,327,yes,same,0,0,1,NA
model,Cheirogaleus_medius,Cheirogaleus_medius,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,145,145,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,2765,2765,yes,same,0,0,1,NA
model,Erythrocebus_patas,Erythrocebus_patas,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,3624,3624,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,1215,1215,yes,same,0,0,1,NA
model,Galago_senegalensis,Galago_senegalensis,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,210,210,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,4947,4947,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,366,366,yes,same,0,0,1,NA
model,Macaca_mulatta,Macaca_mulatta,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,4032,4032,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,85.7,85.7,yes,same,0,0,1,NA
model,Miopithecus_talapoin,Miopithecus_talapoin,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,1908,1908,yes,same,0,0,1,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,3735,3735,yes,same,0,0,1,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,760,760,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,556,556,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,7182,7182,yes,same,0,0,1,NA
model,Pithecia_monachus,Pithecia_monachus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,1918,1918,yes,same,0,0,1,NA
model,Plecturocebus_moloch,Plecturocebus_moloch,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,920,920,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,1411,1411,yes,same,0,0,1,NA
model,Pygathrix_nemaeus,Pygathrix_nemaeus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,3166,3166,yes,same,0,0,1,NA
model,Saguinus_midas,Saguinus_midas,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,471,471,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,1042,1042,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Striatum,Striatum,Striatum_Vol.mm3,1,study3,133,133,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,3753,3753,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,475,475,yes,same,0,0,1,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,363,363,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,3764,3764,yes,same,0,0,1,NA
model,Cercopithecus_mitis,Cercopithecus_mitis,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,4232,4232,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,214,214,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,9129,12062,yes,DIFFERENT,0.2431603382523628,32.12838207908862,1.3212838207908861,NA
model,Homo_sapiens,Homo_sapiens,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,15247.5,14787,yes,DIFFERENT,0.030201672405312345,-3.0201672405312348,0.9697983275946876,NA
model,Hylobates_lar,Hylobates_lar,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,4086.7,4574,yes,DIFFERENT,0.10653694796676873,11.92404629652287,1.1192404629652286,NA
model,Indri_indri,Indri_indri,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1648,1648,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,5420,5420,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,529,529,yes,same,0,0,1,NA
model,Pan_paniscus,Pan_paniscus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,11606.5,NA,yes,Stephan_only,NA,NA,NA,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,8268.3,10593,yes,DIFFERENT,0.2194562446898896,28.115815826711668,1.2811581582671168,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,495,495,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,3053,3053,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,8233.7,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,807,807,yes,same,0,0,1,NA
model,Symphalangus_syndactylus,Symphalangus_syndactylus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,5468.9,NA,yes,Stephan_only,NA,NA,NA,NA
model,Varecia_variegata,Varecia_variegata,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1745,1745,yes,same,0,0,1,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1918,1918,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,996,996,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,450,450,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,566,566,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,4272,4272,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,433,433,yes,same,0,0,1,NA
model,Cheirogaleus_medius,Cheirogaleus_medius,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,199,199,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1113,1113,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1253,1253,yes,same,0,0,1,NA
model,Galago_senegalensis,Galago_senegalensis,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,301,301,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,4856,4856,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,326,326,yes,same,0,0,1,NA
model,Macaca_fascicularis,Macaca_fascicularis,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,2713.3,NA,yes,Stephan_only,NA,NA,NA,NA
model,Macaca_mulatta,Macaca_mulatta,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,5343,5343,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,136,136,yes,same,0,0,1,NA
model,Miopithecus_talapoin,Miopithecus_talapoin,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,2339,2339,yes,same,0,0,1,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,696,696,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,479,479,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,10001,10001,yes,same,0,0,1,NA
model,Pithecia_monachus,Pithecia_monachus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1679,1679,yes,same,0,0,1,NA
