tip,merge_sp,pooled,label,stephan_var,wide_var,role,stephan_value,wide_value,ratio,pct,rel,status,anomaly,stephan_source,wide_source
Callithrix_pygmaea,Callithrix pygmaea,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,133,133,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Cebus_albifrons,Cebus albifrons,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,890,890,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Cercopithecus_mitis,Cercopithecus mitis,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1366,1366,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Galagoides_demidoff,Galagoides demidoff,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,152,152,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Gorilla_gorilla,Gorilla sp.,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,4781,4781,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Homo_sapiens,Homo sapiens,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,10287,10287,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Hylobates_lar,Hylobates lar,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,2673,2673,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Indri_indri,Indri indri,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1520,1520,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Lophocebus_albigena,Lophocebus albigena,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1485,1485,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Loris_tardigradus,Loris tardigradus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,191,191,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Pan_troglodytes,Pan troglodytes,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,3779,3779,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Perodicticus_potto,Perodicticus potto,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,607,607,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Piliocolobus_badius,Piliocolobus badius,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1671,1671,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Pongo_abelii,Pongo sp.,TRUE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,NA,2700,NA,NA,NA,wide_only,NA,NA,Zilles_Rehkämper_1988_Table12-2
Pongo_pygmaeus,Pongo sp.,TRUE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,2700,2700,1,0,0,same,NA,Zilles_Rehkämper_1988_Table12-2,Zilles_Rehkämper_1988_Table12-2
Saguinus_oedipus,Saguinus oedipus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,262,262,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Varecia_variegata,Varecia variegata,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1404,1404,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Alouatta_seniculus,Alouatta seniculus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1320,1320,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Aotus_trivirgatus,Aotus trivirgatus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,539,539,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Avahi_occidentalis,Avahi occidentalis,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,476,476,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Callimico_goeldii,Callimico goeldii,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,281,281,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Callithrix_jacchus,Callithrix jacchus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,221,221,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Cercopithecus_ascanius,Cercopithecus ascanius,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1189,1189,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Cheirogaleus_major,Cheirogaleus major,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,347,347,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Cheirogaleus_medius,Cheirogaleus medius,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,174,174,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Daubentonia_madagascariensis,Daubentonia madagascariensis,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1776,1776,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Erythrocebus_patas,Erythrocebus patas,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1591,1591,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Eulemur_fulvus,Eulemur fulvus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,752,752,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Galago_senegalensis,Galago senegalensis,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,261,261,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1586,1586,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,392,392,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Macaca_mulatta,Macaca mulatta,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1353,1353,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Microcebus_murinus,Microcebus murinus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,100,100,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Miopithecus_talapoin,Miopithecus talapoin,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,705,705,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Nasalis_larvatus,Nasalis larvatus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1966,1966,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Nycticebus_coucang,Nycticebus coucang,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,566,566,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Otolemur_crassicaudatus,Otolemur crassicaudatus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,461,461,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Papio_anubis,Papio anubis,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,3398,3398,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Pithecia_monachus,Pithecia monachus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,834,834,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Plecturocebus_moloch,Callicebus moloch,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,588,588,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1043,1043,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Pygathrix_nemaeus,Pygathrix nemaeus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,2295,2295,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Saguinus_midas,Saguinus midas,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,280,280,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Saimiri_sciureus,Saimiri sciureus,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,352,352,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Tarsius_syrichta,Tarsius sp.,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,153,153,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Ateles_geoffroyi,Ateles geoffroyi,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,114.79,114.79,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Avahi_laniger,Avahi laniger,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,14.46,14.46,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Callithrix_pygmaea,Callithrix pygmaea,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,4.35,4.35,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Cebus_albifrons,Cebus albifrons,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,99.52,99.52,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Cercopithecus_mitis,Cercopithecus mitis,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,82.38,82.38,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Galagoides_demidoff,Galagoides demidoff,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,3.06,3.06,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Gorilla_gorilla,Gorilla sp.,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,534.6,534.6,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Homo_sapiens,Homo sapiens,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,1166.9,1166.9,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Hylobates_lar,Hylobates lar,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,141.08,141.08,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Indri_indri,Indri indri,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,56.31,56.31,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Lophocebus_albigena,Lophocebus albigena,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,113.33,113.33,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Loris_tardigradus,Loris tardigradus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,5.76,5.76,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Pan_troglodytes,Pan troglodytes,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,455.83,455.83,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Perodicticus_potto,Perodicticus potto,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,12.25,12.25,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Piliocolobus_badius,Piliocolobus badius,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,98.52,98.52,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Saguinus_oedipus,Saguinus oedipus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,8.8,8.8,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Varecia_variegata,Varecia variegata,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,37.45,37.45,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Alouatta_seniculus,Alouatta seniculus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,59.75,59.75,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Aotus_trivirgatus,Aotus trivirgatus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,17.02,17.02,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Avahi_occidentalis,Avahi occidentalis,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,11.3,11.3,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Callithrix_jacchus,Callithrix jacchus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,7.93,7.93,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Cercopithecus_ascanius,Cercopithecus ascanius,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,67.67,67.67,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Cheirogaleus_major,Cheirogaleus major,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,9.95,9.95,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Cheirogaleus_medius,Cheirogaleus medius,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,4.27,4.27,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Daubentonia_madagascariensis,Daubentonia madagascariensis,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,61.03,61.03,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Erythrocebus_patas,Erythrocebus patas,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,126.31,126.31,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Eulemur_fulvus,Eulemur fulvus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,32.05,32.05,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Galago_senegalensis,Galago senegalensis,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,4.4,4.4,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,108.57,108.57,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,9.35,9.35,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Macaca_mulatta,Macaca mulatta,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,106.94,106.94,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Microcebus_murinus,Microcebus murinus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,2.11,2.11,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Miopithecus_talapoin,Miopithecus talapoin,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,33.84,33.84,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Nasalis_larvatus,Nasalis larvatus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,149.33,149.33,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Nycticebus_coucang,Nycticebus coucang,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,14.03,14.03,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Otolemur_crassicaudatus,Otolemur crassicaudatus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,9.64,9.64,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Papio_anubis,Papio anubis,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,220.35,220.35,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Pithecia_monachus,Pithecia monachus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,53.67,53.67,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Plecturocebus_moloch,Callicebus moloch,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,21.24,21.24,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,39.46,39.46,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Pygathrix_nemaeus,Pygathrix nemaeus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,137.05,137.05,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Saguinus_midas,Saguinus midas,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,7.75,7.75,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Saimiri_sciureus,Saimiri sciureus,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,27.2,27.2,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
Tarsius_syrichta,Tarsius sp.,FALSE,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,study3,3.37,3.37,1,0,0,same,NA,Matano_etal_1985_a_Table1,Matano_etal_1985_a_Table1
