Species,Stephan_column,EvoM1_variable,structure_key_rule,Stephan_value,status,resolution_method,preferred_reference,preferred_source_prior_contributions,unit_rescale_flag,merge_deviation_flag,closest_nonmatching,fallback_match_detail,fallback_candidate_sources,all_matching_sources,metadata_reference
Nasalis_larvatus,Prefrontal.Gray,PrefrontalCortex_grey_matter_Vol.mm3,crosswalk_exact,0.81,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 813 (PrefrontalCortex_grey_matter_Vol.mm3; 0.37%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Nasalis_larvatus,Prefrontal.White,PrefrontalCortex_white_matter_Vol.mm3,crosswalk_exact,0.07,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 74 (PrefrontalCortex_white_matter_Vol.mm3; 5.41%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Nycticebus_coucang,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,696,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 700 (Area_striata_grey_matter_Vol.mm3; 0.57%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2,de Sousa et al 2010
Nycticebus_coucang,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,crosswalk_exact,0.18,likely_fallback_metadata,metadata_tables_close_same_structure,Stephan_etal_1981_TableXV,88,,,Stephan_etal_1981_TableXV = 0.175 (2.8%),Stephan_etal_1981_TableXV = 0.175 (Corpus_subfornicale_Vol.mm3; 2.78%; scale 1; 88 prior contributions),Stephan_etal_1981_TableXV; Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981_TableXV,Stephan et al 1981
Nycticebus_coucang,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,35.9,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 36 (Corpus_geniculatum_laterale_Vol.mm3; 0.28%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv],Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Stephan_etal_1981_TableIX,de Sousa et al 2010; de Sousa et al 2013
Otolemur_crassicaudatus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,479,resolved_fallback_restricted,restricted_documents_near_perfect,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],0,1000,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010 [restricted: Visual_volumes.xlsx] = 0.479 (0.00%; scale 1000; restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx R45C5; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],de Sousa et al 2010
Otolemur_crassicaudatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,23.2,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 23 (Corpus_geniculatum_laterale_Vol.mm3; 0.86%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv],Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1981_TableIX,de Sousa et al 2010; de Sousa et al 2013
Pan_paniscus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,11606.5,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,NA,deSousa_etal_2010_SupTable2 = 11600 (Area_striata_grey_matter_Vol.mm3; 0.06%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; deSousa_etal_2010 [restricted: deSousa_2010.csv]; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2,de Sousa et al 2010
Pan_paniscus,Brain_mass,Brain_Mass.mg,crosswalk_exact,352000,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Pan_paniscus,Brain_weight,Brain_Mass.mg,crosswalk_exact,352000,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013
Pan_paniscus,Frontal.motor,FrontalMotor_white_matter_Vol.mm3,crosswalk_exact,5.24,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 5243 (FrontalMotor_white_matter_Vol.mm3; 0.06%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1,Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pan_paniscus,Frontal.motor.Gray,FrontalMotor_grey_matter_Vol.mm3,crosswalk_exact,8.36,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 8356 (FrontalMotor_grey_matter_Vol.mm3; 0.05%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pan_paniscus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,275.1,resolved_fallback_restricted,restricted_documents_near_perfect,deSousa_etal_2013 [restricted: compare_LGN_vs_Stephan.csv],15,,,deSousa_etal_2013_Table1 = 282.3 (2.6%),deSousa_etal_2013 [restricted: compare_LGN_vs_Stephan.csv] = 275.1 (0.00%; scale 1; restricted_checks/deSousa_etal_2013/comparison/compare_LGN_vs_Stephan.csv R4C3; 15 prior contributions),deSousa_etal_2013_Table1; deSousa_etal_2010_SupTable2; deSousa_etal_2013 [restricted: compare_LGN_vs_Stephan.csv]; deSousa_etal_2013 [restricted: deSousa_2013.csv]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2013_Table1; deSousa_etal_2010_SupTable2; deSousa_etal_2013 [restricted: compare_LGN_vs_Stephan.csv],de Sousa et al 2010; de Sousa et al 2013
Pan_paniscus,Prefrontal.Gray,PrefrontalCortex_grey_matter_Vol.mm3,crosswalk_exact,7.96,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 7956 (PrefrontalCortex_grey_matter_Vol.mm3; 0.05%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Pan_paniscus,Prefrontal.White,PrefrontalCortex_white_matter_Vol.mm3,crosswalk_exact,2.06,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 2056 (PrefrontalCortex_white_matter_Vol.mm3; 0.19%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Pan_troglodytes,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,8268.3,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Frahm_etal_1984_Table1 = 10593 (21.9%),deSousa_etal_2010_SupTable2 = 8300 (Area_striata_grey_matter_Vol.mm3; 0.38%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; deSousa_etal_2010 [restricted: deSousa_2010.csv]; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2,de Sousa et al 2010
Pan_troglodytes,Brain_mass,Brain_Mass.mg,crosswalk_exact,342700,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Pan_troglodytes,Frontal.motor,FrontalMotor_white_matter_Vol.mm3,crosswalk_exact,12.78,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 12780 (FrontalMotor_white_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1,Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pan_troglodytes,Frontal.motor.Gray,FrontalMotor_grey_matter_Vol.mm3,crosswalk_exact,13.41,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 13407 (FrontalMotor_grey_matter_Vol.mm3; 0.02%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pan_troglodytes,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,250.7,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,deSousa_etal_2013_Table1 = 344 (27.1%),deSousa_etal_2010_SupTable2 = 251 (Corpus_geniculatum_laterale_Vol.mm3; 0.12%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; deSousa_etal_2013 [restricted: compare_LGN_vs_Stephan.csv]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010_SupTable2,de Sousa et al 2010; de Sousa et al 2013
Pan_troglodytes,Other.cortical.association.areas.Gray,AssociationCortex_grey_matter_Vol.mm3,crosswalk_exact,112.75,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 112750 (AssociationCortex_grey_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pan_troglodytes,Other.cortical.association.areas.White,AssociationCortex_white_matter_Vol.mm3,crosswalk_exact,76.6,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 76600 (AssociationCortex_white_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pan_troglodytes,Prefrontal.Gray,PrefrontalCortex_grey_matter_Vol.mm3,crosswalk_exact,14.21,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 14209 (PrefrontalCortex_grey_matter_Vol.mm3; 0.01%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Pan_troglodytes,Prefrontal.White,PrefrontalCortex_white_matter_Vol.mm3,crosswalk_exact,4.61,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 4607 (PrefrontalCortex_white_matter_Vol.mm3; 0.07%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Pan_troglodytes,Primary.visual.White.Smaers,Area_striata_white_matter_Vol.mm3,crosswalk_exact,4,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,Smaers_etal_2017_TableS1part1 = 4004 (Area_striata_white_matter_Vol.mm3; 0.10%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Frahm_etal_1984_Table1; Smaers_etal_2017 [restricted: Smaers.csv],Frahm_etal_1984_Table1; Smaers_etal_2017_TableS1part1,Smaers et al 2017
Papio_anubis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,10001,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 10000 (Area_striata_grey_matter_Vol.mm3; 0.01%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Smaers_etal_2017_TableS1part1; Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Smaers_etal_2017_TableS1part1; Frahm_etal_1998_Table1,de Sousa et al 2010
Papio_anubis,Frontal.motor,FrontalMotor_white_matter_Vol.mm3,crosswalk_exact,3.33,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 3325 (FrontalMotor_white_matter_Vol.mm3; 0.15%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1,Smaers_etal_2017_TableS1part1,Smaers et al 2017
Papio_anubis,Frontal.motor.Gray,FrontalMotor_grey_matter_Vol.mm3,crosswalk_exact,4.69,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 4686 (FrontalMotor_grey_matter_Vol.mm3; 0.09%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Papio_anubis,Other.cortical.association.areas.Gray,AssociationCortex_grey_matter_Vol.mm3,crosswalk_exact,45.24,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 45240 (AssociationCortex_grey_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Papio_anubis,Other.cortical.association.areas.White,AssociationCortex_white_matter_Vol.mm3,crosswalk_exact,33.84,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 33835 (AssociationCortex_white_matter_Vol.mm3; 0.01%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Papio_anubis,Prefrontal.Gray,PrefrontalCortex_grey_matter_Vol.mm3,crosswalk_exact,3.92,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 3921 (PrefrontalCortex_grey_matter_Vol.mm3; 0.03%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Papio_anubis,Prefrontal.White,PrefrontalCortex_white_matter_Vol.mm3,crosswalk_exact,0.85,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 845 (PrefrontalCortex_white_matter_Vol.mm3; 0.59%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Papio_anubis,Primary.visual.White.Smaers,Area_striata_white_matter_Vol.mm3,crosswalk_exact,3.74,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,Smaers_etal_2017_TableS1part1 = 3740 (Area_striata_white_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Frahm_etal_1984_Table1; Smaers_etal_2017 [restricted: Smaers.csv],Frahm_etal_1984_Table1; Smaers_etal_2017_TableS1part1,Smaers et al 2017
Perodicticus_potto,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,495,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 500 (Area_striata_grey_matter_Vol.mm3; 1.00%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2,de Sousa et al 2010
Perodicticus_potto,Brain_mass,Brain_Mass.mg,crosswalk_exact,11500,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Perodicticus_potto,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,24.3,resolved_fallback_restricted,restricted_documents_near_perfect,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],0,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010 [restricted: Visual_volumes.xlsx] = 24.3 (0.00%; scale 1; restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx R43C10; 0 prior contributions),deSousa_etal_2010_SupTable2; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],de Sousa et al 2010; de Sousa et al 2013
Piliocolobus_badius,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,3053,resolved_fallback_restricted,restricted_documents_near_perfect,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],0,1000,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010 [restricted: Visual_volumes.xlsx] = 3.053 (0.00%; scale 1000; restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx R17C5; 0 prior contributions),Smaers_etal_2017_TableS1part1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; Smaers_etal_2017_TableS1part1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],de Sousa et al 2010
Piliocolobus_badius,Brain_mass,Brain_Mass.mg,crosswalk_exact,75000,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Piliocolobus_badius,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,crosswalk_exact,0.27,likely_fallback_metadata,metadata_tables_close_same_structure,Stephan_etal_1981_TableXVI,103,,,Stephan_etal_1981_TableXVI = 0.265 (1.9%),Stephan_etal_1981_TableXVI = 0.265 (Corpus_subcommissurale_Vol.mm3; 1.85%; scale 1; 103 prior contributions),Stephan_etal_1981_TableXVI; Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981_TableXVI,Stephan et al 1981
Piliocolobus_badius,Frontal.motor,FrontalMotor_white_matter_Vol.mm3,crosswalk_exact,1.32,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 1317 (FrontalMotor_white_matter_Vol.mm3; 0.23%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1,Smaers_etal_2017_TableS1part1,Smaers et al 2017
Piliocolobus_badius,Frontal.motor.Gray,FrontalMotor_grey_matter_Vol.mm3,crosswalk_exact,2.26,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 2260 (FrontalMotor_grey_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Piliocolobus_badius,Other.cortical.association.areas.Gray,AssociationCortex_grey_matter_Vol.mm3,crosswalk_exact,22.63,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 22629 (AssociationCortex_grey_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Piliocolobus_badius,Other.cortical.association.areas.White,AssociationCortex_white_matter_Vol.mm3,crosswalk_exact,9.67,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 9665 (AssociationCortex_white_matter_Vol.mm3; 0.05%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Piliocolobus_badius,Prefrontal.Gray,PrefrontalCortex_grey_matter_Vol.mm3,crosswalk_exact,1.59,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 1591 (PrefrontalCortex_grey_matter_Vol.mm3; 0.06%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Piliocolobus_badius,Prefrontal.White,PrefrontalCortex_white_matter_Vol.mm3,crosswalk_exact,0.2,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 201 (PrefrontalCortex_white_matter_Vol.mm3; 0.50%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Piliocolobus_badius,Primary.visual.White.Smaers,Area_striata_white_matter_Vol.mm3,crosswalk_exact,0.93,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,Smaers_etal_2017_TableS1part1 = 926 (Area_striata_white_matter_Vol.mm3; 0.43%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Frahm_etal_1984_Table1; Smaers_etal_2017 [restricted: Smaers.csv],Frahm_etal_1984_Table1; Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pithecia_monachus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,1679,resolved_fallback_restricted,restricted_documents_near_perfect,deSousa_etal_2010 [restricted: deSousa_2010.csv],0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010 [restricted: deSousa_2010.csv] = 1679 (0.00%; scale 1; restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv R76C2; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; deSousa_etal_2010 [restricted: deSousa_2010.csv],de Sousa et al 2010
