Species,Species_evo,Stephan_column,EvoM1_variable,structure_key_rule,Stephan_value,status,preferred_reference,preferred_citation,all_matching_sources,n_candidate_sources,metadata_reference,unit_rescale_flag,merge_deviation_flag,closest_nonmatching,resolution_method,fallback_candidate_sources,fallback_match_detail,preferred_source_prior_contributions,source_cutoff_year
Aotus_trivirgatus,Aotus trivirgatus,Corpus.pineale,Corpus_pineal_Vol.mm3,crosswalk_exact,1.55,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Aotus_trivirgatus,Aotus trivirgatus,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,crosswalk_exact,0.14,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Aotus_trivirgatus,Aotus trivirgatus,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,crosswalk_exact,0.16,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Aotus_trivirgatus,Aotus trivirgatus,Diencephalon,Diencephalon_Vol.mm3,crosswalk_exact,1098,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Aotus_trivirgatus,Aotus trivirgatus,Hippocampus,Hippocampus_Vol.mm3,crosswalk_exact,539,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Aotus_trivirgatus,Aotus trivirgatus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,crosswalk_exact,11.42,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Aotus_trivirgatus,Aotus trivirgatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,32.9,resolved_fallback_metadata,deSousa_etal_2010_SupTable2,de Sousa et al. 2010 (J Hum Evol 58:281-292),Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1,2,de Sousa et al 2010; de Sousa et al 2013,,,Evo-M1 value matches Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010_SupTable2 = 33 (Corpus_geniculatum_laterale_Vol.mm3; 0.30%; scale 1; 0 prior contributions),0,2019
Aotus_trivirgatus,Aotus trivirgatus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,crosswalk_exact,17.02,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Aotus_trivirgatus,Aotus trivirgatus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,crosswalk_exact,394,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Aotus_trivirgatus,Aotus trivirgatus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,crosswalk_exact,13.01,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Aotus_trivirgatus,Aotus trivirgatus,Medulla_oblongata,Medulla_oblongata_Vol.mm3,crosswalk_exact,686,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Aotus_trivirgatus,Aotus trivirgatus,Meninges_hypophysis_nerves_etc,NA,no_defensible_volume_key,206,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Aotus_trivirgatus,Aotus trivirgatus,Mesencephalon,Mesencephalon_Vol.mm3,crosswalk_exact,409,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Aotus_trivirgatus,Aotus trivirgatus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,crosswalk_exact,7776,resolved_unique,Frahm_etal_1982_Table2,"Frahm, Stephan & Stephan 1982 (J Hirnforsch 23:375-389)",Frahm_etal_1982_Table2,1,Frahm et al 1992; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,46,2019
Aotus_trivirgatus,Aotus trivirgatus,NeoWG,Neocortex_Vol.mm3,crosswalk_exact,9950,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_etal_1982_Table2; Stephan_etal_1981_TableVI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_multiple,,,215,2019
Aotus_trivirgatus,Aotus trivirgatus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,crosswalk_exact,2174,resolved_unique,Frahm_etal_1982_Table2,"Frahm, Stephan & Stephan 1982 (J Hirnforsch 23:375-389)",Frahm_etal_1982_Table2,1,Frahm et al 1992; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,46,2019
Aotus_trivirgatus,Aotus trivirgatus,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,crosswalk_exact,3.21,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Aotus_trivirgatus,Aotus trivirgatus,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,crosswalk_exact,0.96,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Aotus_trivirgatus,Aotus trivirgatus,Nucleus_amygdalae_basalis_parsmagnocellularis,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,crosswalk_exact,15.7,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Aotus_trivirgatus,Aotus trivirgatus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,crosswalk_exact,0.2,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Aotus_trivirgatus,Aotus trivirgatus,Palaeocortex,Palaeocortex_Vol.mm3,crosswalk_exact,203,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,100,2019
Aotus_trivirgatus,Aotus trivirgatus,Pons,Ventral_pons_Vol.mm3,Matano ventral pons,112.1,resolved_unique,Matano_etal_1985_b_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_b_Table1,1,Matano et al 1985; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,40,2019
Aotus_trivirgatus,Aotus trivirgatus,Schizocortex,Schizo_cortex_Vol.mm3,crosswalk_exact,243,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,215,2019
Aotus_trivirgatus,Aotus trivirgatus,Septum,Septum_Vol.mm3,crosswalk_exact,83.8,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Aotus_trivirgatus,Aotus trivirgatus,Striatum,Striatum_Vol.mm3,crosswalk_exact,862,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Aotus_trivirgatus,Aotus trivirgatus,Telencephalon,Telencephalon_Vol.mm3,crosswalk_exact,12128,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Aotus_trivirgatus,Aotus trivirgatus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,crosswalk_exact,16195,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,243,2019
Aotus_trivirgatus,Aotus trivirgatus,Ventricles,Ventricles_Vol.mm3,crosswalk_exact,105,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,243,2019
Ateles_geoffroyi,Ateles geoffroyi,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,3753,resolved_fallback_restricted,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],de Sousa et al. 2010 (J Hum Evol 58:281-292),Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Smaers_etal_2017_TableS1part1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],1,de Sousa et al 2010,1000,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,restricted_documents_near_perfect,deSousa_etal_2010_SupTable2; Smaers_etal_2017_TableS1part1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010 [restricted: Visual_volumes.xlsx] = 3.753 (0.00%; scale 1000; restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx R28C5; 0 prior contributions),0,2019
Ateles_geoffroyi,Ateles geoffroyi,Agranular_volume_L,Agranular_insular_cortex_left_Vol.mm3,crosswalk_exact,135,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Ateles_geoffroyi,Ateles geoffroyi,Body_mass,Body_Mass.g,crosswalk_exact,7780,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,6,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Ateles_geoffroyi,Ateles geoffroyi,Body_weight,Body_Mass.g,crosswalk_exact,8000,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableIII; Stephan_etal_1988_TABLE1,6,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_multiple,,,243,2019
Ateles_geoffroyi,Ateles geoffroyi,Body_weight_1985a,Body_Mass.g,crosswalk_exact,8000,resolved_multiple,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano__1986_TableI; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableIII; Stephan_etal_1988_TABLE1,6,NA,,,NA,direct_same_structure_multiple,,,220,2019
Ateles_geoffroyi,Ateles geoffroyi,Brain_mass,Brain_Mass.mg,crosswalk_exact,106400,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,3,Bauernfeind et al 2013,1000,,NA,direct_same_structure_unique,,,181,2019
Ateles_geoffroyi,Ateles geoffroyi,Brain_volume,NA,no_defensible_volume_key,102700,metadata_only,NA,NA,,0,Bauernfeind et al 2013,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Ateles_geoffroyi,Ateles geoffroyi,Brain_weight,Brain_Mass.mg,crosswalk_exact,108000,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII; Stephan_etal_1988_TABLE1,3,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_multiple,,,243,2019
Ateles_geoffroyi,Ateles geoffroyi,Brainvol,NA,no_defensible_volume_key,104247.1,metadata_only,NA,NA,,0,de Sousa et al 2010; Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Ateles_geoffroyi,Ateles geoffroyi,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,crosswalk_exact,90.4,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,215,2019
Ateles_geoffroyi,Ateles geoffroyi,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,crosswalk_exact,2.19,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,215,2019
Ateles_geoffroyi,Ateles geoffroyi,Capsula_interna,Capsula_interna_Vol.mm3,crosswalk_exact,570,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Ateles_geoffroyi,Ateles geoffroyi,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,crosswalk_exact,209.17,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Ateles_geoffroyi,Ateles geoffroyi,Cerebellum,Cerebellum_Vol.mm3,crosswalk_exact,12438,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Ateles_geoffroyi,Ateles geoffroyi,Complexus.vestibularis,Complexus_vestibularis_unilateral_Vol.mm3,crosswalk_exact,49.7,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Ateles_geoffroyi,Ateles geoffroyi,Corpus.pineale,Corpus_pineal_Vol.mm3,crosswalk_exact,3.1,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Ateles_geoffroyi,Ateles geoffroyi,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,crosswalk_exact,0.61,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Ateles_geoffroyi,Ateles geoffroyi,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,crosswalk_exact,0.44,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Ateles_geoffroyi,Ateles geoffroyi,Diencephalon,Diencephalon_Vol.mm3,crosswalk_exact,5334,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Ateles_geoffroyi,Ateles geoffroyi,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,crosswalk_exact,181,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Ateles_geoffroyi,Ateles geoffroyi,Epithalamus,Epithalamus_Vol.mm3,crosswalk_exact,30.5,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Ateles_geoffroyi,Ateles geoffroyi,Frontal.motor,FrontalMotor_white_matter_Vol.mm3,crosswalk_exact,1.59,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Smaers_etal_2017_TableS1part1,0,Smaers et al 2017,,,NA,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,Smaers_etal_2017_TableS1part1 = 1586 (FrontalMotor_white_matter_Vol.mm3; 0.25%; scale 0.001; 0 prior contributions),0,2019
Ateles_geoffroyi,Ateles geoffroyi,Frontal.motor.Gray,FrontalMotor_grey_matter_Vol.mm3,crosswalk_exact,3.12,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Smaers_etal_2017_TableS1part1,0,Smaers et al 2017,,,NA,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1 = 3119 (FrontalMotor_grey_matter_Vol.mm3; 0.03%; scale 0.001; 0 prior contributions),0,2019
Ateles_geoffroyi,Ateles geoffroyi,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,crosswalk_exact,100,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Ateles_geoffroyi,Ateles geoffroyi,Hippocampus,Hippocampus_Vol.mm3,crosswalk_exact,1366,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Ateles_geoffroyi,Ateles geoffroyi,Hypothalamus,Hypothalamus_Vol.mm3,crosswalk_exact,629,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Ateles_geoffroyi,Ateles geoffroyi,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,crosswalk_exact,59.75,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Ateles_geoffroyi,Ateles geoffroyi,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,151,resolved_fallback_metadata,deSousa_etal_2010_SupTable2,de Sousa et al. 2010 (J Hum Evol 58:281-292),Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2,2,de Sousa et al 2010; de Sousa et al 2013,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2 = 151 (Corpus_geniculatum_laterale_Vol.mm3; 0.00%; scale 1; 0 prior contributions),0,2019
Ateles_geoffroyi,Ateles geoffroyi,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,crosswalk_exact,114.79,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Ateles_geoffroyi,Ateles geoffroyi,Lobus_piriformis,Lobus_piriformis_Vol.mm3,crosswalk_exact,1625,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Ateles_geoffroyi,Ateles geoffroyi,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,crosswalk_exact,34.63,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Ateles_geoffroyi,Ateles geoffroyi,Medulla_oblongata,Medulla_oblongata_Vol.mm3,crosswalk_exact,1834,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Ateles_geoffroyi,Ateles geoffroyi,Meninges_hypophysis_nerves_etc,NA,no_defensible_volume_key,1824,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Ateles_geoffroyi,Ateles geoffroyi,Mesencephalon,Mesencephalon_Vol.mm3,crosswalk_exact,1482,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Ateles_geoffroyi,Ateles geoffroyi,NeoWG,Neocortex_Vol.mm3,crosswalk_exact,70856,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Ateles_geoffroyi,Ateles geoffroyi,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,crosswalk_exact,7.29,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Ateles_geoffroyi,Ateles geoffroyi,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,crosswalk_exact,3.18,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
